기준연월,성별,연령별,목적별,교통수단별,인원수
2024-05-31,여성,20세 이하,기타,김포,92
2024-05-31,여성,20세 이하,기타,김해,98
2024-05-31,여성,20세 이하,기타,부산,4
2024-05-31,여성,20세 이하,기타,인천,2
2024-05-31,여성,20세 이하,기타,인천공항,1002
2024-05-31,여성,20세 이하,기타,제주공항,5
2024-05-31,여성,20세 이하,상용,김해,1
2024-05-31,여성,20세 이하,상용,인천공항,4
2024-05-31,여성,20세 이하,유학연수,기타공항,13
2024-05-31,여성,20세 이하,유학연수,김포,84
2024-05-31,여성,20세 이하,유학연수,김해,201
2024-05-31,여성,20세 이하,유학연수,부산,1
2024-05-31,여성,20세 이하,유학연수,인천,1
2024-05-31,여성,20세 이하,유학연수,인천공항,1712
2024-05-31,여성,20세 이하,유학연수,제주공항,5
2024-05-31,여성,21~30세,공용,기타공항,24
2024-05-31,여성,21~30세,공용,기타항구,0
2024-05-31,여성,21~30세,공용,김포,13
2024-05-31,여성,21~30세,공용,김해,15
2024-05-31,여성,21~30세,공용,부산,2
2024-05-31,여성,21~30세,공용,인천공항,291
2024-05-31,여성,21~30세,공용,제주공항,0
2024-05-31,여성,21~30세,관광,기타공항,1985
2024-05-31,여성,21~30세,관광,기타항구,1328
2024-05-31,여성,21~30세,관광,김포,13532
2024-05-31,여성,21~30세,관광,김해,11898
2024-05-31,여성,21~30세,관광,부산,1254
2024-05-31,여성,21~30세,관광,인천,695
2024-05-31,여성,21~30세,관광,인천공항,166075
2024-05-31,여성,21~30세,관광,제주공항,30181
2024-05-31,여성,21~30세,관광,제주항,361
2024-05-31,여성,21~30세,기타,기타공항,30
2024-05-31,여성,21~30세,기타,기타항구,7
2024-05-31,여성,21~30세,기타,김포,347
2024-05-31,여성,21~30세,기타,김해,392
2024-05-31,여성,21~30세,기타,부산,10
2024-05-31,여성,21~30세,기타,인천,1
2024-05-31,여성,21~30세,기타,인천공항,6142
2024-05-31,여성,21~30세,기타,제주공항,57
2024-05-31,여성,21~30세,상용,기타공항,6
2024-05-31,여성,21~30세,상용,기타항구,1
2024-05-31,여성,21~30세,상용,김포,26
2024-05-31,여성,21~30세,상용,김해,16
2024-05-31,여성,21~30세,상용,인천공항,312
2024-05-31,여성,21~30세,상용,제주공항,5
2024-05-31,여성,21~30세,유학연수,기타공항,158
2024-05-31,여성,21~30세,유학연수,기타항구,0
2024-05-31,여성,21~30세,유학연수,김포,878
2024-05-31,여성,21~30세,유학연수,김해,633
2024-05-31,여성,21~30세,유학연수,부산,23
2024-05-31,여성,21~30세,유학연수,인천,3
2024-05-31,여성,21~30세,유학연수,인천공항,10697
2024-05-31,여성,21~30세,유학연수,제주공항,41
2024-05-31,여성,31~40세,공용,기타공항,38
2024-05-31,여성,31~40세,공용,김포,17
2024-05-31,여성,31~40세,공용,김해,57
2024-05-31,여성,31~40세,공용,인천공항,655
2024-05-31,여성,31~40세,공용,제주공항,3
2024-05-31,여성,31~40세,관광,기타공항,1630
2024-05-31,여성,31~40세,관광,기타항구,2508
2024-05-31,여성,31~40세,관광,김포,11577
2024-05-31,여성,31~40세,관광,김해,10679
2024-05-31,여성,31~40세,관광,부산,1039
2024-05-31,여성,31~40세,관광,인천,1810
2024-05-31,여성,31~40세,관광,인천공항,113821
2024-05-31,여성,31~40세,관광,제주공항,16511
2024-05-31,여성,31~40세,관광,제주항,1002
2024-05-31,여성,31~40세,기타,기타공항,43
2024-05-31,여성,31~40세,기타,기타항구,16
2024-05-31,여성,31~40세,기타,김포,402
2024-05-31,여성,31~40세,기타,김해,506
2024-05-31,여성,31~40세,기타,부산,13
2024-05-31,여성,31~40세,기타,인천,1
2024-05-31,여성,31~40세,기타,인천공항,7112
2024-05-31,여성,31~40세,기타,제주공항,120
2024-05-31,여성,31~40세,상용,기타공항,6
2024-05-31,여성,31~40세,상용,기타항구,2
2024-05-31,여성,31~40세,상용,김포,61
2024-05-31,여성,31~40세,상용,김해,34
2024-05-31,여성,31~40세,상용,인천공항,681
2024-05-31,여성,31~40세,상용,제주공항,14
2024-05-31,여성,31~40세,유학연수,기타공항,28
2024-05-31,여성,31~40세,유학연수,김포,97
2024-05-31,여성,31~40세,유학연수,김해,104
2024-05-31,여성,31~40세,유학연수,부산,3
2024-05-31,여성,31~40세,유학연수,인천,2
2024-05-31,여성,31~40세,유학연수,인천공항,1392
2024-05-31,여성,31~40세,유학연수,제주공항,12
2024-05-31,여성,41~50세,공용,기타공항,19
2024-05-31,여성,41~50세,공용,김포,15
2024-05-31,여성,41~50세,공용,김해,31
2024-05-31,여성,41~50세,공용,부산,1
2024-05-31,여성,41~50세,공용,인천공항,608
2024-05-31,여성,41~50세,공용,제주공항,4
2024-05-31,여성,41~50세,관광,기타공항,1429
2024-05-31,여성,41~50세,관광,기타항구,2745
2024-05-31,여성,41~50세,관광,김포,7887
2024-05-31,여성,41~50세,관광,김해,9016
2024-05-31,여성,41~50세,관광,부산,1092
2024-05-31,여성,41~50세,관광,인천,1743
2024-05-31,여성,41~50세,관광,인천공항,66528
2024-05-31,여성,41~50세,관광,제주공항,5832
2024-05-31,여성,41~50세,관광,제주항,1160
2024-05-31,여성,41~50세,기타,기타공항,33
2024-05-31,여성,41~50세,기타,기타항구,18
2024-05-31,여성,41~50세,기타,김포,253
2024-05-31,여성,41~50세,기타,김해,317
2024-05-31,여성,41~50세,기타,부산,6
2024-05-31,여성,41~50세,기타,인천,10
2024-05-31,여성,41~50세,기타,인천공항,4319
2024-05-31,여성,41~50세,기타,제주공항,70
2024-05-31,여성,41~50세,상용,기타공항,6
2024-05-31,여성,41~50세,상용,기타항구,0
2024-05-31,여성,41~50세,상용,김포,53
2024-05-31,여성,41~50세,상용,김해,33
2024-05-31,여성,41~50세,상용,부산,1
2024-05-31,여성,41~50세,상용,인천공항,544
2024-05-31,여성,41~50세,상용,제주공항,10
2024-05-31,여성,41~50세,유학연수,기타공항,4
2024-05-31,여성,41~50세,유학연수,김포,32
2024-05-31,여성,41~50세,유학연수,김해,22
2024-05-31,여성,41~50세,유학연수,인천공항,255
2024-05-31,여성,41~50세,유학연수,제주공항,5
2024-05-31,여성,51~60세,공용,기타공항,11
2024-05-31,여성,51~60세,공용,기타항구,1
2024-05-31,여성,51~60세,공용,김포,8
2024-05-31,여성,51~60세,공용,김해,36
2024-05-31,여성,51~60세,공용,부산,1
2024-05-31,여성,51~60세,공용,인천공항,355
2024-05-31,여성,51~60세,공용,제주공항,2
2024-05-31,여성,51~60세,관광,기타공항,1085
2024-05-31,여성,51~60세,관광,기타항구,7858
2024-05-31,여성,51~60세,관광,김포,7724
2024-05-31,여성,51~60세,관광,김해,8439
2024-05-31,여성,51~60세,관광,부산,1910
2024-05-31,여성,51~60세,관광,인천,2935
2024-05-31,여성,51~60세,관광,인천공항,58695
2024-05-31,여성,51~60세,관광,제주공항,5456
2024-05-31,여성,51~60세,관광,제주항,2113
2024-05-31,여성,51~60세,기타,기타공항,62
2024-05-31,여성,51~60세,기타,기타항구,37
2024-05-31,여성,51~60세,기타,김포,282
2024-05-31,여성,51~60세,기타,김해,245
2024-05-31,여성,51~60세,기타,부산,22
2024-05-31,여성,51~60세,기타,인천,25
2024-05-31,여성,51~60세,기타,인천공항,5925
2024-05-31,여성,51~60세,기타,제주공항,37
2024-05-31,여성,51~60세,상용,기타공항,2
2024-05-31,여성,51~60세,상용,기타항구,0
2024-05-31,여성,51~60세,상용,김포,10
2024-05-31,여성,51~60세,상용,김해,8
2024-05-31,여성,51~60세,상용,부산,1
2024-05-31,여성,51~60세,상용,인천공항,219
2024-05-31,여성,51~60세,상용,제주공항,8
2024-05-31,여성,51~60세,유학연수,기타공항,1
2024-05-31,여성,51~60세,유학연수,김포,3
2024-05-31,여성,51~60세,유학연수,김해,1
2024-05-31,여성,51~60세,유학연수,인천공항,24
2024-05-31,여성,61세이상,공용,기타공항,3
2024-05-31,여성,61세이상,공용,김포,2
2024-05-31,여성,61세이상,공용,김해,6
2024-05-31,여성,61세이상,공용,부산,1
2024-05-31,여성,61세이상,공용,인천공항,118
2024-05-31,여성,61세이상,관광,기타공항,1016
2024-05-31,여성,61세이상,관광,기타항구,25844
2024-05-31,여성,61세이상,관광,김포,5572
2024-05-31,여성,61세이상,관광,김해,7235
2024-05-31,여성,61세이상,관광,부산,6972
2024-05-31,여성,61세이상,관광,인천,3607
2024-05-31,여성,61세이상,관광,인천공항,42806
2024-05-31,여성,61세이상,관광,제주공항,4069
2024-05-31,여성,61세이상,관광,제주항,5087
2024-05-31,여성,61세이상,기타,기타공항,81
2024-05-31,여성,61세이상,기타,기타항구,74
2024-05-31,여성,61세이상,기타,김포,343
2024-05-31,여성,61세이상,기타,김해,316
2024-05-31,여성,61세이상,기타,부산,54
2024-05-31,여성,61세이상,기타,인천,29
2024-05-31,여성,61세이상,기타,인천공항,7338
2024-05-31,여성,61세이상,기타,제주공항,65
2024-05-31,여성,61세이상,기타,제주항,0
2024-05-31,여성,61세이상,상용,기타공항,0
2024-05-31,여성,61세이상,상용,김포,1
2024-05-31,여성,61세이상,상용,인천공항,59
2024-05-31,여성,61세이상,상용,제주공항,2
2024-05-31,여성,61세이상,유학연수,김해,1
2024-05-31,여성,61세이상,유학연수,인천공항,3
2024-06-30,남성,20세 이하,공용,기타공항,46
2024-06-30,남성,20세 이하,공용,김포,35
2024-06-30,남성,20세 이하,공용,김해,19
2024-06-30,남성,20세 이하,공용,부산,2
2024-06-30,남성,20세 이하,공용,인천공항,449
2024-06-30,남성,20세 이하,관광,기타공항,1160
2024-06-30,남성,20세 이하,관광,기타항구,1830
2024-06-30,남성,20세 이하,관광,김포,2582
2024-06-30,남성,20세 이하,관광,김해,5036
2024-06-30,남성,20세 이하,관광,부산,915
2024-06-30,남성,20세 이하,관광,인천,85
2024-06-30,남성,20세 이하,관광,인천공항,45425
2024-06-30,남성,20세 이하,관광,제주공항,4943
2024-06-30,남성,20세 이하,관광,제주항,679
2024-06-30,남성,20세 이하,기타,기타공항,16
2024-06-30,남성,20세 이하,기타,기타항구,25
2024-06-30,남성,20세 이하,기타,김포,71
2024-06-30,남성,20세 이하,기타,김해,112
2024-06-30,남성,20세 이하,기타,부산,2
2024-06-30,남성,20세 이하,기타,인천,1
2024-06-30,남성,20세 이하,기타,인천공항,1383
2024-06-30,남성,20세 이하,기타,제주공항,4
2024-06-30,남성,20세 이하,상용,김포,4
2024-06-30,남성,20세 이하,상용,김해,4
2024-06-30,남성,20세 이하,상용,인천공항,28
2024-06-30,남성,20세 이하,유학연수,기타공항,14
2024-06-30,남성,20세 이하,유학연수,기타항구,1
2024-06-30,남성,20세 이하,유학연수,김포,40
2024-06-30,남성,20세 이하,유학연수,김해,357
2024-06-30,남성,20세 이하,유학연수,부산,6
2024-06-30,남성,20세 이하,유학연수,인천공항,1850
2024-06-30,남성,20세 이하,유학연수,제주공항,4
2024-06-30,남성,21~30세,공용,기타공항,8
2024-06-30,남성,21~30세,공용,기타항구,1
2024-06-30,남성,21~30세,공용,김포,16
2024-06-30,남성,21~30세,공용,김해,14
2024-06-30,남성,21~30세,공용,부산,12
2024-06-30,남성,21~30세,공용,인천공항,213
2024-06-30,남성,21~30세,관광,기타공항,975
2024-06-30,남성,21~30세,관광,기타항구,1243
2024-06-30,남성,21~30세,관광,김포,4898
2024-06-30,남성,21~30세,관광,김해,6160
2024-06-30,남성,21~30세,관광,부산,905
2024-06-30,남성,21~30세,관광,인천,102
2024-06-30,남성,21~30세,관광,인천공항,60014
2024-06-30,남성,21~30세,관광,제주공항,8225
2024-06-30,남성,21~30세,관광,제주항,290
2024-06-30,남성,21~30세,기타,기타공항,71
2024-06-30,남성,21~30세,기타,기타항구,23
2024-06-30,남성,21~30세,기타,김포,223
2024-06-30,남성,21~30세,기타,김해,770
2024-06-30,남성,21~30세,기타,부산,4
2024-06-30,남성,21~30세,기타,인천,1
2024-06-30,남성,21~30세,기타,인천공항,9114
2024-06-30,남성,21~30세,기타,제주공항,51
2024-06-30,남성,21~30세,상용,기타공항,14
2024-06-30,남성,21~30세,상용,기타항구,1
2024-06-30,남성,21~30세,상용,김포,51
2024-06-30,남성,21~30세,상용,김해,74
2024-06-30,남성,21~30세,상용,인천공항,963
2024-06-30,남성,21~30세,상용,제주공항,3
2024-06-30,남성,21~30세,유학연수,기타공항,100
2024-06-30,남성,21~30세,유학연수,김포,220
2024-06-30,남성,21~30세,유학연수,김해,436
2024-06-30,남성,21~30세,유학연수,부산,12
2024-06-30,남성,21~30세,유학연수,인천,3
2024-06-30,남성,21~30세,유학연수,인천공항,4467
2024-06-30,남성,21~30세,유학연수,제주공항,26
2024-06-30,남성,31~40세,공용,기타공항,53
2024-06-30,남성,31~40세,공용,기타항구,0
2024-06-30,남성,31~40세,공용,김포,53
2024-06-30,남성,31~40세,공용,김해,57
2024-06-30,남성,31~40세,공용,부산,3
2024-06-30,남성,31~40세,공용,인천공항,833
2024-06-30,남성,31~40세,공용,제주공항,3
2024-06-30,남성,31~40세,공용,제주항,1
2024-06-30,남성,31~40세,관광,기타공항,977
2024-06-30,남성,31~40세,관광,기타항구,2258
2024-06-30,남성,31~40세,관광,김포,6715
2024-06-30,남성,31~40세,관광,김해,7570
2024-06-30,남성,31~40세,관광,부산,857
2024-06-30,남성,31~40세,관광,인천,235
2024-06-30,남성,31~40세,관광,인천공항,62004
2024-06-30,남성,31~40세,관광,제주공항,7482
2024-06-30,남성,31~40세,관광,제주항,452
2024-06-30,남성,31~40세,기타,기타공항,110
2024-06-30,남성,31~40세,기타,기타항구,56
2024-06-30,남성,31~40세,기타,김포,394
2024-06-30,남성,31~40세,기타,김해,1379
2024-06-30,남성,31~40세,기타,부산,9
2024-06-30,남성,31~40세,기타,인천,17
2024-06-30,남성,31~40세,기타,인천공항,13144
2024-06-30,남성,31~40세,기타,제주공항,120
2024-06-30,남성,31~40세,상용,기타공항,41
2024-06-30,남성,31~40세,상용,기타항구,3
2024-06-30,남성,31~40세,상용,김포,248
2024-06-30,남성,31~40세,상용,김해,236
2024-06-30,남성,31~40세,상용,부산,2
2024-06-30,남성,31~40세,상용,인천,3
2024-06-30,남성,31~40세,상용,인천공항,2599
2024-06-30,남성,31~40세,상용,제주공항,31
2024-06-30,남성,31~40세,유학연수,기타공항,18
2024-06-30,남성,31~40세,유학연수,김포,39
2024-06-30,남성,31~40세,유학연수,김해,50
2024-06-30,남성,31~40세,유학연수,부산,2
2024-06-30,남성,31~40세,유학연수,인천,1
2024-06-30,남성,31~40세,유학연수,인천공항,817
2024-06-30,남성,31~40세,유학연수,제주공항,6
2024-06-30,남성,41~50세,공용,기타공항,88
2024-06-30,남성,41~50세,공용,기타항구,0
2024-06-30,남성,41~50세,공용,김포,90
2024-06-30,남성,41~50세,공용,김해,78
2024-06-30,남성,41~50세,공용,부산,4
2024-06-30,남성,41~50세,공용,인천공항,1083
2024-06-30,남성,41~50세,공용,제주공항,4
2024-06-30,남성,41~50세,관광,기타공항,1128
2024-06-30,남성,41~50세,관광,기타항구,2509
2024-06-30,남성,41~50세,관광,김포,7474
2024-06-30,남성,41~50세,관광,김해,7674
2024-06-30,남성,41~50세,관광,부산,887
2024-06-30,남성,41~50세,관광,인천,556
2024-06-30,남성,41~50세,관광,인천공항,53163
2024-06-30,남성,41~50세,관광,제주공항,3980
2024-06-30,남성,41~50세,관광,제주항,501
2024-06-30,남성,41~50세,기타,기타공항,78
2024-06-30,남성,41~50세,기타,기타항구,56
2024-06-30,남성,41~50세,기타,김포,381
2024-06-30,남성,41~50세,기타,김해,495
2024-06-30,남성,41~50세,기타,부산,12
2024-06-30,남성,41~50세,기타,인천,23
2024-06-30,남성,41~50세,기타,인천공항,6690
2024-06-30,남성,41~50세,기타,제주공항,83
2024-06-30,남성,41~50세,상용,기타공항,23
2024-06-30,남성,41~50세,상용,기타항구,6
2024-06-30,남성,41~50세,상용,김포,307
2024-06-30,남성,41~50세,상용,김해,251
2024-06-30,남성,41~50세,상용,부산,2
2024-06-30,남성,41~50세,상용,인천,2
2024-06-30,남성,41~50세,상용,인천공항,2392
2024-06-30,남성,41~50세,상용,제주공항,27
2024-06-30,남성,41~50세,유학연수,기타공항,9
2024-06-30,남성,41~50세,유학연수,기타항구,3
2024-06-30,남성,41~50세,유학연수,김포,20
2024-06-30,남성,41~50세,유학연수,김해,20
2024-06-30,남성,41~50세,유학연수,인천공항,271
2024-06-30,남성,41~50세,유학연수,제주공항,1
2024-06-30,남성,51~60세,공용,기타공항,44
2024-06-30,남성,51~60세,공용,기타항구,1
2024-06-30,남성,51~60세,공용,김포,93
2024-06-30,남성,51~60세,공용,김해,67
2024-06-30,남성,51~60세,공용,부산,4
2024-06-30,남성,51~60세,공용,인천공항,897
2024-06-30,남성,51~60세,공용,제주공항,1
2024-06-30,남성,51~60세,관광,기타공항,767
2024-06-30,남성,51~60세,관광,기타항구,3902
2024-06-30,남성,51~60세,관광,김포,6149
2024-06-30,남성,51~60세,관광,김해,5918
2024-06-30,남성,51~60세,관광,부산,1155
2024-06-30,남성,51~60세,관광,인천,746
2024-06-30,남성,51~60세,관광,인천공항,38749
2024-06-30,남성,51~60세,관광,제주공항,2648
2024-06-30,남성,51~60세,관광,제주항,852
2024-06-30,남성,51~60세,기타,기타공항,77
2024-06-30,남성,51~60세,기타,기타항구,16
2024-06-30,남성,51~60세,기타,김포,337
2024-06-30,남성,51~60세,기타,김해,248
2024-06-30,남성,51~60세,기타,부산,7
2024-06-30,남성,51~60세,기타,인천,27
2024-06-30,남성,51~60세,기타,인천공항,5794
2024-06-30,남성,51~60세,기타,제주공항,42
2024-06-30,남성,51~60세,상용,기타공항,19
2024-06-30,남성,51~60세,상용,기타항구,4
2024-06-30,남성,51~60세,상용,김포,282
2024-06-30,남성,51~60세,상용,김해,153
2024-06-30,남성,51~60세,상용,부산,6
2024-06-30,남성,51~60세,상용,인천,2
2024-06-30,남성,51~60세,상용,인천공항,1257
2024-06-30,남성,51~60세,상용,제주공항,23
2024-06-30,남성,51~60세,유학연수,기타공항,1
2024-06-30,남성,51~60세,유학연수,김포,1
2024-06-30,남성,51~60세,유학연수,김해,1
2024-06-30,남성,51~60세,유학연수,인천공항,14
2024-06-30,남성,61세이상,공용,기타공항,12
2024-06-30,남성,61세이상,공용,김포,14
2024-06-30,남성,61세이상,공용,김해,11
2024-06-30,남성,61세이상,공용,부산,1
2024-06-30,남성,61세이상,공용,인천공항,287
2024-06-30,남성,61세이상,공용,제주공항,1
2024-06-30,남성,61세이상,관광,기타공항,656
2024-06-30,남성,61세이상,관광,기타항구,13374
2024-06-30,남성,61세이상,관광,김포,3630
2024-06-30,남성,61세이상,관광,김해,5010
2024-06-30,남성,61세이상,관광,부산,3744
2024-06-30,남성,61세이상,관광,인천,1587
2024-06-30,남성,61세이상,관광,인천공항,25186
2024-06-30,남성,61세이상,관광,제주공항,2574
2024-06-30,남성,61세이상,관광,제주항,3723
2024-06-30,남성,61세이상,기타,기타공항,84
2024-06-30,남성,61세이상,기타,기타항구,67
2024-06-30,남성,61세이상,기타,김포,220
2024-06-30,남성,61세이상,기타,김해,246
2024-06-30,남성,61세이상,기타,부산,22
2024-06-30,남성,61세이상,기타,인천,45
2024-06-30,남성,61세이상,기타,인천공항,5134
2024-06-30,남성,61세이상,기타,제주공항,27
2024-06-30,남성,61세이상,기타,제주항,1
2024-06-30,남성,61세이상,상용,기타공항,4
2024-06-30,남성,61세이상,상용,기타항구,2
2024-06-30,남성,61세이상,상용,김포,61
2024-06-30,남성,61세이상,상용,김해,56
2024-06-30,남성,61세이상,상용,부산,0
2024-06-30,남성,61세이상,상용,인천공항,280
2024-06-30,남성,61세이상,상용,제주공항,8
2024-06-30,남성,61세이상,유학연수,김포,0
2024-06-30,남성,61세이상,유학연수,인천공항,0
2024-06-30,승무원,승무원,기타,기타공항,210
2024-06-30,승무원,승무원,기타,기타항구,31731
2024-06-30,승무원,승무원,기타,김포,943
2024-06-30,승무원,승무원,기타,김해,2311
2024-06-30,승무원,승무원,기타,부산,21859
2024-06-30,승무원,승무원,기타,인천,1333
2024-06-30,승무원,승무원,기타,인천공항,32080
2024-06-30,승무원,승무원,기타,제주공항,1416
2024-06-30,승무원,승무원,기타,제주항,11163
2024-06-30,여성,20세 이하,공용,기타공항,59
2024-06-30,여성,20세 이하,공용,김포,34
2024-06-30,여성,20세 이하,공용,김해,17
2024-06-30,여성,20세 이하,공용,부산,0
2024-06-30,여성,20세 이하,공용,인천공항,469
2024-06-30,여성,20세 이하,공용,제주공항,2
2024-06-30,여성,20세 이하,관광,기타공항,1327
2024-06-30,여성,20세 이하,관광,기타항구,1838
2024-06-30,여성,20세 이하,관광,김포,4534
2024-06-30,여성,20세 이하,관광,김해,6390
2024-06-30,여성,20세 이하,관광,부산,1078
2024-06-30,여성,20세 이하,관광,인천,106
2024-06-30,여성,20세 이하,관광,인천공항,69766
2024-06-30,여성,20세 이하,관광,제주공항,7572
2024-06-30,여성,20세 이하,관광,제주항,652
2024-06-30,여성,20세 이하,기타,기타공항,19
2024-06-30,여성,20세 이하,기타,기타항구,29
2024-06-30,여성,20세 이하,기타,김포,98
2024-06-30,여성,20세 이하,기타,김해,106
2024-06-30,여성,20세 이하,기타,부산,0
2024-06-30,여성,20세 이하,기타,인천공항,1237
2024-06-30,여성,20세 이하,기타,제주공항,10
2024-06-30,여성,20세 이하,상용,인천공항,8
2024-06-30,여성,20세 이하,유학연수,기타공항,37
2024-06-30,여성,20세 이하,유학연수,김포,98
2024-06-30,여성,20세 이하,유학연수,김해,401
2024-06-30,여성,20세 이하,유학연수,부산,4
2024-06-30,여성,20세 이하,유학연수,인천공항,2652
2024-06-30,여성,20세 이하,유학연수,제주공항,4
2024-06-30,여성,21~30세,공용,기타공항,22
2024-06-30,여성,21~30세,공용,기타항구,0
2024-06-30,여성,21~30세,공용,김포,18
2024-06-30,여성,21~30세,공용,김해,10
2024-06-30,여성,21~30세,공용,인천공항,299
2024-06-30,여성,21~30세,관광,기타공항,2165
2024-06-30,여성,21~30세,관광,기타항구,1619
2024-06-30,여성,21~30세,관광,김포,14675
2024-06-30,여성,21~30세,관광,김해,12226
2024-06-30,여성,21~30세,관광,부산,1840
2024-06-30,여성,21~30세,관광,인천,120
2024-06-30,여성,21~30세,관광,인천공항,166714
2024-06-30,여성,21~30세,관광,제주공항,28489
2024-06-30,여성,21~30세,관광,제주항,402
2024-06-30,여성,21~30세,기타,기타공항,62
2024-06-30,여성,21~30세,기타,기타항구,12
2024-06-30,여성,21~30세,기타,김포,293
2024-06-30,여성,21~30세,기타,김해,318
2024-06-30,여성,21~30세,기타,부산,10
2024-06-30,여성,21~30세,기타,인천,1
2024-06-30,여성,21~30세,기타,인천공항,5196
2024-06-30,여성,21~30세,기타,제주공항,50
2024-06-30,여성,21~30세,상용,기타공항,3
2024-06-30,여성,21~30세,상용,김포,26
2024-06-30,여성,21~30세,상용,김해,22
2024-06-30,여성,21~30세,상용,인천공항,303
2024-06-30,여성,21~30세,상용,제주공항,4
2024-06-30,여성,21~30세,유학연수,기타공항,150
2024-06-30,여성,21~30세,유학연수,기타항구,1
2024-06-30,여성,21~30세,유학연수,김포,644
2024-06-30,여성,21~30세,유학연수,김해,499
2024-06-30,여성,21~30세,유학연수,부산,10
2024-06-30,여성,21~30세,유학연수,인천,2
2024-06-30,여성,21~30세,유학연수,인천공항,8521
2024-06-30,여성,21~30세,유학연수,제주공항,28
2024-06-30,여성,31~40세,공용,기타공항,47
2024-06-30,여성,31~40세,공용,기타항구,0
2024-06-30,여성,31~40세,공용,김포,21
2024-06-30,여성,31~40세,공용,김해,40
2024-06-30,여성,31~40세,공용,부산,1
2024-06-30,여성,31~40세,공용,인천공항,701
2024-06-30,여성,31~40세,공용,제주공항,2
2024-06-30,여성,31~40세,관광,기타공항,1948
2024-06-30,여성,31~40세,관광,기타항구,3448
2024-06-30,여성,31~40세,관광,김포,11309
2024-06-30,여성,31~40세,관광,김해,10566
2024-06-30,여성,31~40세,관광,부산,1647
2024-06-30,여성,31~40세,관광,인천,255
2024-06-30,여성,31~40세,관광,인천공항,108442
2024-06-30,여성,31~40세,관광,제주공항,16897
2024-06-30,여성,31~40세,관광,제주항,951
2024-06-30,여성,31~40세,기타,기타공항,61
2024-06-30,여성,31~40세,기타,기타항구,26
2024-06-30,여성,31~40세,기타,김포,386
2024-06-30,여성,31~40세,기타,김해,367
2024-06-30,여성,31~40세,기타,부산,6
2024-06-30,여성,31~40세,기타,인천,2
2024-06-30,여성,31~40세,기타,인천공항,6160
2024-06-30,여성,31~40세,기타,제주공항,100
2024-06-30,여성,31~40세,상용,기타공항,2
2024-06-30,여성,31~40세,상용,김포,70
2024-06-30,여성,31~40세,상용,김해,47
2024-06-30,여성,31~40세,상용,인천공항,703
2024-06-30,여성,31~40세,상용,제주공항,11
2024-06-30,여성,31~40세,유학연수,기타공항,42
2024-06-30,여성,31~40세,유학연수,김포,94
2024-06-30,여성,31~40세,유학연수,김해,77
2024-06-30,여성,31~40세,유학연수,부산,2
2024-06-30,여성,31~40세,유학연수,인천공항,1326
2024-06-30,여성,31~40세,유학연수,제주공항,14
2024-06-30,여성,41~50세,공용,기타공항,44
2024-06-30,여성,41~50세,공용,김포,33
2024-06-30,여성,41~50세,공용,김해,35
2024-06-30,여성,41~50세,공용,인천공항,729
2024-06-30,여성,41~50세,공용,제주공항,1
2024-06-30,여성,41~50세,관광,기타공항,1982
2024-06-30,여성,41~50세,관광,기타항구,4270
2024-06-30,여성,41~50세,관광,김포,8677
2024-06-30,여성,41~50세,관광,김해,10146
2024-06-30,여성,41~50세,관광,부산,1299
2024-06-30,여성,41~50세,관광,인천,512
2024-06-30,여성,41~50세,관광,인천공항,76390
2024-06-30,여성,41~50세,관광,제주공항,6978
2024-06-30,여성,41~50세,관광,제주항,908
2024-06-30,여성,41~50세,기타,기타공항,62
2024-06-30,여성,41~50세,기타,기타항구,16
2024-06-30,여성,41~50세,기타,김포,265
2024-06-30,여성,41~50세,기타,김해,240
2024-06-30,여성,41~50세,기타,부산,7
2024-06-30,여성,41~50세,기타,인천,6
2024-06-30,여성,41~50세,기타,인천공항,4173
2024-06-30,여성,41~50세,기타,제주공항,74
2024-06-30,여성,41~50세,상용,기타공항,9
2024-06-30,여성,41~50세,상용,김포,47
2024-06-30,여성,41~50세,상용,김해,45
2024-06-30,여성,41~50세,상용,인천공항,538
2024-06-30,여성,41~50세,상용,제주공항,6
2024-06-30,여성,41~50세,유학연수,기타공항,17
2024-06-30,여성,41~50세,유학연수,김포,25
2024-06-30,여성,41~50세,유학연수,김해,8
2024-06-30,여성,41~50세,유학연수,부산,2
2024-06-30,여성,41~50세,유학연수,인천공항,280
2024-06-30,여성,41~50세,유학연수,제주공항,2
2024-06-30,여성,51~60세,공용,기타공항,17
2024-06-30,여성,51~60세,공용,기타항구,1
2024-06-30,여성,51~60세,공용,김포,20
2024-06-30,여성,51~60세,공용,김해,15
2024-06-30,여성,51~60세,공용,부산,0
2024-06-30,여성,51~60세,공용,인천공항,374
2024-06-30,여성,51~60세,관광,기타공항,1289
2024-06-30,여성,51~60세,관광,기타항구,8392
2024-06-30,여성,51~60세,관광,김포,7674
2024-06-30,여성,51~60세,관광,김해,8031
2024-06-30,여성,51~60세,관광,부산,1991
2024-06-30,여성,51~60세,관광,인천,1154
2024-06-30,여성,51~60세,관광,인천공항,57401
2024-06-30,여성,51~60세,관광,제주공항,5402
2024-06-30,여성,51~60세,관광,제주항,2051
2024-06-30,여성,51~60세,기타,기타공항,72
2024-06-30,여성,51~60세,기타,기타항구,16
2024-06-30,여성,51~60세,기타,김포,230
2024-06-30,여성,51~60세,기타,김해,271
2024-06-30,여성,51~60세,기타,부산,9
2024-06-30,여성,51~60세,기타,인천,14
